RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity
-0.006252525,0.018258542,-0.003294683,-0.001313664,0.046195577,0.016059641,0.035852734,-0.017819675,0.032879547,0.010462016,-0.000986031,0.007572639,0.019724133,0.014567486,0.020976274,0.005510482,0.00207129,0.013460663,0.020440601,0.008699032,0.010411962,0.000637984
0.012987937,0.017114773,-0.003435427,-0.003202622,0.020793107,0.00081666,0.012136344,0.001036735,0.017276898,-0.005483343,0.001314492,0.019794492,-0.013642776,0.004426353,-0.002491193,0.001867414,-0.003279337,0.017670255,-0.000940855,0.021794739,0.014570232,-0.002154829
0.011634068,-0.01582326,0.002691006,-0.006723195,-0.006976448,-0.00655203,0.001004745,-0.011184167,0.000493108,0.03220033,0.018546164,0.023102976,-0.006081357,0.005549453,-0.018848123,-0.010389606,0.006835082,-0.018971008,-0.012572283,0.004274702,0.027339446,-0.009593266
-0.011951615,-0.019926171,0.010403843,0.012976547,-0.016944771,0.005122437,-0.003577021,0.057154533,-0.015673665,0.1049826,0.022945557,-0.003257568,0.01897626,0.018968636,0.003045467,0.003349961,0.004478941,-0.00018596,0.012030177,0.006516186,0.005115838,0.004346433
-0.004615795,0.002254581,-0.012997458,0.00793781,-0.040988153,-0.015031684,0.000895456,0.001516301,0.005493397,-0.020701438,-0.002207855,0.003943922,-0.008263734,-0.000344828,-0.011871521,-0.001692398,-0.018063857,0.002971219,-0.013591187,-0.011955657,-0.009520042,-0.009725073
-0.004728789,0.004026788,-0.001526891,-0.007831557,-0.029205749,-0.033329387,-5.59E-05,-0.009864037,-0.007452886,-0.011112107,-0.025261135,-0.006848473,0.003153909,-0.009703767,-0.021176565,-0.003582273,-0.027763542,-0.006137841,0.002023064,-0.022630733,-0.005091969,-0.010598933
-0.011816466,0.020993049,0.006384414,0.014974444,0.002441258,0.009818649,-0.003081667,-0.00868641,-0.006406465,0.015758334,-0.003731045,-0.002694242,0.01033323,-0.020049915,0.000673275,0.011679787,0.004694653,-0.008807328,-0.001878423,0.001286664,0.007326661,0.00584331
-0.007185493,-0.016610145,-0.011861379,-0.025369696,-0.000304832,0.0164318,-0.004894112,0.000737933,-0.018112829,0.016518998,-0.015560055,-0.005776981,0.021717979,-0.01044699,-0.007205075,-0.008473991,-0.03364299,-0.006419962,-0.020367422,-0.00190676,-0.013557059,-0.006950435
-0.001728488,-0.01188763,-0.003996206,0.002002003,0.018426741,0.034096546,-0.012769391,0.005417168,-0.003512144,-0.007212968,0.005596722,-0.0052206,0.019516992,0.022805904,0.002632867,0.014170315,0.002935628,-0.001137225,-0.003489579,0.00963943,-0.01142729,0.013569614
-0.030790654,0.023911452,0.028058731,-0.012072581,-0.00389864,-0.009944273,0.00660369,-0.022597164,0.001218941,-0.012453656,-0.004441893,0.018190289,-0.004922151,-0.007485394,0.005693326,0.013020009,0.000307044,0.003218785,0.004935071,-0.021350065,-0.002799804,0.017771292
0.018322837,0,0.005505798,0.003644306,0.046096521,0.028946745,-0.00671793,0.008356311,0.007003484,0.022598951,0.007064845,-0.008688594,0.001031182,0.036367644,0.008183352,0.003000368,-0.015043797,0.007720592,0.022704072,0.001736447,0.010992986,0.012054291
0.001324723,0.013968365,-0.006208135,-0.006286602,-0.00344927,0.011230539,-0.00993148,0.014840953,0.017571416,0.000385193,-0.000163733,0.021206293,-0.013216548,0.004761914,-0.000222296,0.006409578,-0.039941735,0.012489677,-0.008362922,-0.017207443,0.004163203,0.00309871
-0.012608408,-0.008833095,0.00700127,0.005169465,-0.018599781,-0.005698021,-0.004742086,-0.000733505,0.003012738,-0.015602878,0.005551941,0.004351555,0.013261358,-0.012376924,-0.00534999,0.009034464,0.02400628,0.011053908,0.008823884,0.014746587,-0.00342726,-0.003609546
0.028695426,0.010916146,0.005692075,0.030432886,0.048664439,0.062257597,0.001968961,0.010616515,0.004683636,-0.00478376,0.009239064,0.01413601,0.00869978,0.027447721,0.009786555,0.028723342,-0.019534369,-0.004590955,0.019340535,0.009615921,-0.000625517,0.023654803
0.010068481,0.002439797,-0.007914439,-0.007724486,0.00973176,0.001110289,-0.003303106,-0.00868389,-0.002361812,-0.006546023,0.009793769,0.001507793,0.002174252,0.018627137,0.007350812,0.000978303,0.003253084,-0.003688,0.011684213,0.015242822,0.0228275,0.00981692
-0.002790496,-0.01152829,0.009489838,0.02051354,0.00331492,0.007370588,0.017891006,-0.013944983,-0.008906812,-0.001742299,-0.007215617,-0.00632691,0.001373109,-0.002710363,0.005623531,-0.019109311,-0.001815733,0.013213626,0.005041442,-0.002642508,-0.005181951,-0.006023885
-0.001109134,-0.011939892,0.031516483,0.03000225,0.00604896,0.022150506,-0.004743544,-0.003855655,0.029519603,-0.008197746,-0.013610061,-0.009637263,0.000309796,0.000986437,-0.006209612,-0.000819045,0.015935665,0.017350878,0.005403097,0.021085893,0.007972188,0.005567646
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034806667,0.005252742,0.014025645,0.053659716,0.046333096,0.013200334,0.00508558,0.008771986,0.016566544,0.001995929,-0.003104324,-0.003959695,0.019282775,0.017268491,-0.011868482,0.031731999,-0.003149518,0.000358295,0.014348866,0.050518069,0.012147583,0.010102434
-0.00438607,0.012150152,0.00913303,-0.012463809,-0.024372067,-0.007649241,-0.004570131,0.040808558,0.022441699,0.023333866,0.015909426,0.022233742,0.010062489,-0.017926008,0.035835165,0.009035844,-0.003478869,-0.003588735,0.013097906,0.045065452,0.008212487,0.013721637
0.025726458,0.014781702,0.007631471,-0.01598115,0.018597773,0.011187189,0.033445297,0.007709643,0.017538722,-0.003981736,-0.009385182,-0.001749414,0.007576929,0.011444578,0.024034521,0.005151222,0.011807808,-0.000359583,0.025639708,-0.003791394,-0.001172443,0.016316219
-0.013467032,-0.001522138,-0.002280368,0.011210333,-0.020476716,-0.013869355,0.01794533,-0.004361498,0.008300542,-0.015372184,-0.006687897,-0.019412593,-0.005130628,-0.027606714,-0.010814712,-0.006485993,-0.005092877,0.000179808,-0.028898136,-0.01552529,0.008341267,0.020716951
0.026647259,0.005629287,0.008032172,-0.000678788,0.015727367,0.015809904,0.019124132,0.028952642,0.002210222,0.013963071,0.011067821,0.016431546,-0.001759015,0.049076601,-0.007583579,0.011475396,0.006813406,0.013216838,0.001428552,0.014258291,0.014953485,-0.006425811
0.013583498,0.048183233,0.0114053,0.00522447,0.025588864,0.021446206,0.001492935,-0.006704076,0.018817094,0.046231543,0.022566373,0.002280423,0.004926013,0.025061212,0.000213409,-0.003221598,0.042682567,0.039657371,0.012872326,0.003164493,0.018621878,0.007570222
-0.0060191,-0.022932254,-0.003641399,-0.003254026,-0.012190528,-0.004148666,0.028312945,-0.007255781,0.010006185,-0.010224884,0.017724564,-0.013228406,-0.000213671,-0.015166019,0.034946599,0.012723977,-0.006721233,0.00595088,0.016639143,0.027833808,0.019727406,0.010099659
-0.014708368,0.011832413,-0.004973679,0.015974729,-0.009702449,0.005527739,-0.004672178,0.020309085,0.004401824,-0.008042532,-0.005769097,-0.01690282,-0.000855139,-0.010054314,0.009978213,0.004784298,0.002787631,0.010287636,-0.014753027,0.006737332,-0.023932385,0.035284079
-0.022187497,0.010250367,0.012967327,-0.002926118,-0.000263539,0.007551091,-0.017532337,0.020938351,-0.007198349,-0.005883044,-0.017668862,-0.009361462,0.015576573,0.000238673,0.007924992,-0.003644697,-0.004834998,0.017628928,0.002835754,-0.018068081,0.003327115,-0.00359288
0.003990428,0.015432275,0.000231589,0.000605009,0.007614583,0.010375125,0.017220081,0.016930665,0.012663502,0.008013781,0.006346206,0.016737851,0.008679846,0.014765952,0.008732507,0.002542658,0.031836108,0.037691481,0.008643005,0.002772435,0.010383565,0.01574675
0.00850394,-0.004781287,0.005110227,0.012432738,0.029383557,0.024898939,0.012620422,0.014590141,-0.023066876,-0.001140901,0.016158482,-0.003951296,0.014342215,0.033982543,-0.00549931,-0.002274705,-0.001825945,-0.019558174,-0.005419497,0.005069772,0.003781564,-0.001790027
-0.011650617,0,0.02390212,0.00313903,-0.004327358,0.008872881,0.01251389,-0.009584171,0.00490919,-0.008483371,-0.001401542,-0.000215975,0.000123459,0.005967461,-0.00701852,-0.022796387,-0.002960812,-0.008617239,-0.005289898,0.002750807,0.010084416,-0.007464747
0.000488162,-0.027275193,-0.017786946,0.001565828,-0.022965788,0.002287583,0.015412816,-0.01563702,-0.003065418,-0.021411104,-0.011756543,-0.010276541,-0.025506696,-0.002261933,0.001962045,-3.43E-05,0.005510841,-0.000653381,0.004762166,-0.007613989,-0.003445755,-0.026259639
-0.011827063,0.026770567,-0.010444185,0.013890623,0.028308632,-0.001960465,0.009847886,-0.011600142,0.018855859,-0.020598051,0.01642073,-0.031854299,-0.012189317,0.00654556,0.015891976,-0.012133896,-0.003814031,0.009917974,0.00639316,-0.016243589,0.006277126,0.00755851
0.020705409,0.001933017,0.034481764,0.009765763,0.036376706,0.024233819,0.004887812,0.01093571,0.004568963,0.007972617,0.004488129,0.000488015,0.000640766,0.027368572,0.026909808,0.029288723,-0.005288448,0.002101011,0.016799688,0.041656414,0.021916726,0.026740385
0.009824057,-0.01924359,0.021068545,-0.003827375,0.007556404,0.002709813,0.016752119,-0.001451204,-0.002722833,0.001586924,0.013039995,-0.006853985,-0.007630353,0.015565925,0.005618174,0.008752131,-0.023374631,-0.003720182,-0.007662674,0.023760893,-0.01494935,0.000135131
0.005883072,-0.008251014,0.018111329,-0.003595744,-0.01393836,-0.001912046,-0.001793636,0.001028153,-0.018698185,0.010646368,0.003954979,0.003056203,-0.002671494,-0.010979596,-0.006914182,0.003299838,-0.002439972,-0.014856203,0.002024923,0.008147642,-0.006868751,0.015552517
0.020396628,-0.00519167,-0.005253174,-0.004536135,0.035795841,0.01472361,-0.008967796,0.031769477,0.003670028,-0.00708497,-0.007466701,0.018513518,-0.003847406,0.003625031,0.008201266,0.013288573,0.012003621,-0.009419222,0.006179163,0.008352645,0.009238369,0.008840971
-0.005571993,-0.005829398,-0.020465678,-0.004152984,0.006394338,-0.043031201,-0.001911156,-0.014866653,-0.009488048,-0.008648445,0.012917131,-0.00122116,-0.000693241,-0.007919539,-0.01562076,0.019736306,0.011318972,-0.016067291,-0.016371231,-0.008079596,-0.01735803,-0.01769369
0.010058013,0.00322342,-0.028523031,0.008504373,0.013599272,-0.036252195,0.012527277,-0.009915265,-0.011489154,-0.00784004,0.018104781,-0.009262598,-0.015902476,-0.025413202,0.010462454,0.004753654,0.000298285,-0.001857638,0.007465254,-0.0188982,0.003242566,0.004753465
0.018450476,0.002866203,0.003454724,0.005405087,0.001861331,0.021375888,0.00270898,0.011696738,-0.007216935,-0.003943191,0.006650435,-0.005433676,-0.000925212,0.018606222,0.002453514,0.004794946,0.016163435,-0.003216798,-0.000598296,0.03276418,-0.002624124,0.013302789
-0.012808119,-0.011602171,0.011048283,-0.00963277,-0.020667715,-0.010714986,0.009663304,-0.021044573,-0.003439024,8.06E-05,0.001177683,-0.000225479,-0.000970189,-0.025815084,-0.000386997,0.00156138,0.002265067,-0.010398116,0.000234159,-0.033161715,-0.019070488,0.001843743
0.016408147,0.02392832,0.028253971,0.021991007,0.026924253,0.007211771,0.007056048,0.005438408,0.025304154,0.022245286,-0.000441469,0.000676285,0.014759284,0.019257201,0.042129442,0.010609927,0.000558815,0.038818618,0.024946381,0.036310841,0.038553114,0.024916425
-0.013180242,-0.000257036,-0.024208263,-0.013430788,-0.002544236,0.022636241,-0.000855513,0.000481986,-0.006946613,-0.050870074,-0.015724994,0.013652853,-0.018339478,-0.003628962,0.014491227,-0.007716673,-0.00959631,-0.013942135,0.010223876,-0.013122535,-0.032304882,-0.00064189
-0.017777308,-0.017896989,-0.010637505,-0.029813012,-0.015402872,-0.025816426,-0.030658737,-0.00938008,-0.015840022,-0.039516119,-0.008106935,-0.015419671,-0.010907661,-0.024180798,-0.035302528,0.006550345,-0.039333529,-0.001840235,-0.03480612,-0.012195273,-0.011720774,-0.025031375
0.006814662,-0.002270743,-0.013400963,0.000631572,-0.005660392,0.015965747,0.004646962,-0.022566826,0.005057799,0.005766185,-0.017333565,0.000451399,0.017747482,0.002429397,-0.011879567,0.018468986,0.006959939,-0.005541111,0.009936427,0.001061258,0.013385606,-0.018170541
-0.002923979,-0.006139293,0.000427746,-0.016263108,-0.024178317,-0.02016567,-0.000585795,-0.009183834,-0.012376136,0.012196833,0.018086974,-0.008801311,-0.010121857,-0.02130512,-0.007183202,0.00850964,0.018961821,0.000168364,-0.031650695,-0.008165243,-0.009771498,0.00221002
0.004826325,-0.014800642,-0.003427106,-0.007148638,-0.015629134,-0.027997732,-0.004993157,-0.004655268,-0.014156895,0.009113987,0.003158135,-0.011946479,-8.89E-05,-0.024543514,-0.001094832,-0.02745185,0.001061095,-0.012195273,0.002786589,-0.006676229,0.004600347,-0.002780059
0.030221823,0.037072115,0.019407083,0.03202436,0.048989387,0.020393132,0.040018806,0.013403683,0.012551487,0.009364617,0.036126302,0.011794705,0.007083437,0.00900907,0.013186723,0.019654119,0.007558246,0.043517744,0.005233677,0.002787181,0.018875616,0.015278144
0.000143409,-0.018232837,-0.015837435,0.003468049,-0.006819544,-0.017454242,0.00887184,-0.002928442,-0.01636935,-0.001999334,-0.00261021,-0.004449607,-0.011982569,-0.012667417,-0.046268703,-0.003999447,0.000701451,-0.017114125,0.006123943,-0.017123912,-0.011741514,-0.006861261
0.007855981,-0.011987803,0.018499433,0.01023995,0.042952804,0.004478134,-0.000935104,0.026113074,-0.009500439,0.005239751,0.024242742,-0.001105963,0.002229854,-0.012668547,-0.042241122,0.017918647,0.004842755,0.016624529,-0.01119862,0.015253376,0.007548127,0.002458228
0.007774578,0.015224477,0.003157177,-0.018193648,-0.015719654,-0.023825142,-0.004406739,0.059300663,-0.001432883,-0.019263577,0.007483268,-0.011011679,-0.016982303,-0.010953012,0.000138947,0.007902296,0.000670754,-0.026632953,-0.001750385,-0.020037687,0.002893112,0.038914403
-0.005561581,-0.022969208,0.01659881,0.002229655,0.0077768,0.015022117,-0.013861842,0.027406716,-0.02067813,-0.010456167,-0.013881243,-0.035099587,-0.019583349,0.041154783,0.000833276,-0.000181659,-0.002631934,-0.017759452,-0.011211179,-0.024687532,-0.013398286,-0.026647548
-0.009884625,-0.004747624,0.005608693,0.000125467,-0.014458083,-0.018018506,0.008963566,-0.030332792,0.005485526,0.025396851,-0.001141716,0.056625493,0.004103941,0.032655963,-0.008644181,-0.003275509,0.025724464,-0.005818945,-0.003145629,-0.00459291,-0.006401475,0.006012304
0.013083785,0.024480158,0.000872672,-0.011894948,-0.02718068,-0.024299927,-0.003736907,0.020304977,0.005806553,0.013652936,0.00796477,0.014730125,0.000138042,0.016756601,-0.017230848,0.008289262,-0.022529445,0.011604226,0.000269244,-0.028956765,0.013528136,0.010886577
-0.002793637,0.00384784,0.043734473,0.015057774,0.011571743,0.004331355,0.037485788,0.06548467,0.029943262,0.033298696,0.010288302,0.006453071,0.011664474,0.001489204,0.009358452,0.011562208,-0.014526662,-0.000509122,0.010044682,0.008365378,0.027361787,-0.028303468
-0.016927727,0.008949966,-0.011679156,0.001093699,0.011207215,0.011993342,-9.13E-05,0.006884437,0.000510682,0.023489827,-0.016540986,0.031905797,0.008333004,-0.011072985,0.02370936,-0.002952714,0.007910533,0.000169736,0.008413112,0.013367197,0.023316054,-0.009927789
-0.008926134,0.012294356,0.003031304,0.021840392,0.016350393,0.017462301,0.026489228,0.003711549,0.005050194,-0.0092828,-0.010028737,-0.035683579,4.51E-05,0.000451297,0.001927711,0.012732598,0.007901992,0.00474095,-0.000898972,0.024154758,0.007335202,0.001806323
0.036641018,0.008254312,0.022896798,0.047995373,0.033909165,0.019223035,-0.003339942,-0.002769289,0.011322861,-0.006841532,0.007745306,-0.01187024,0.028147075,0.016334505,0.00473463,0.022598679,-0.014589351,0.010752792,0.017307822,0.008685376,0.010664657,0.00765726
0.000581413,0.000847099,0.017087893,0.016321587,0.026150978,0.003424661,0.015447911,0.003916556,0.001756367,0.00275797,0.008536117,0.00967852,0.008035329,-0.00259269,0.002939269,0.011153438,0.002875358,0.012125387,0.001480808,0.008327457,-0.000134681,0.00314575
0.005556458,-0.008503453,-0.017911384,-0.018741872,-0.009509473,0.015267472,0.007962243,-0.005173101,-0.024531766,-0.028494685,-0.011541056,0.019080471,-0.021098756,-0.006697949,-0.015753774,0.0036714,-0.009006251,0.012469399,-0.021569978,-0.004947494,-0.005131359,-0.015828652
-0.002974262,0.012137822,0.005391818,-0.045575088,0.002169198,0.012713453,0.011610406,0.001256545,0.026660359,0.004040083,0.003004939,0.005312774,-0.009821069,-0.001195457,0.001039537,-0.001649039,-0.001148608,0.039484071,0.014457702,0.000893982,0.005680329,-0.011248029
-0.005753998,-0.004481469,0.031878321,-0.017881843,-0.011550744,-0.006169257,0.000172273,0.081458455,-0.001126338,0.015602189,-0.020934858,-0.002871215,0.007909065,-0.000448665,0.011295664,-0.007511853,-0.009512884,-0.01341243,0.007423746,-0.012465677,-0.004337816,0.002137732
-0.020434575,-0.009365756,0.009012295,-0.012111876,0.025323288,-0.009916881,0.002537581,-0.005319419,-0.017898606,-0.011498051,-0.032172369,-0.035829926,-0.022778387,-0.00479833,-0.018246411,-0.004424913,0.005482334,-0.017790356,-0.009124627,0.004841234,-0.016325481,-0.003191311
-0.016866598,-0.008591118,-0.051056575,-0.048085101,-0.047487316,-0.03892346,-0.002752927,-0.041885237,-0.016452108,-0.022578723,-0.006651574,-0.004347751,-0.009929841,-0.039473263,-0.008123863,0.003822668,0.002551827,-0.02422377,-0.018769717,-0.021930703,-0.022882336,-0.010872274
-0.006743057,0.007478438,0.034075713,0.044173054,0.00424914,0.018444929,-0.006568736,-0.01236248,0.030168008,0.009320646,0.04217403,0.009164861,0.007468021,0.012122302,0.018669995,0.011097437,0.005056935,0.006275826,0.010696992,0.009161768,0.00218244,-0.012174184
-0.023212367,-0.03016702,-0.027449672,-0.026554626,-0.055754776,-0.020202707,-0.001084528,-0.030245498,-0.005548098,-0.016161802,-0.013468217,-0.001954153,-0.016151277,-0.048504425,-0.026789502,-0.006089772,-0.008928386,-0.017437957,-0.019703889,0,-0.038752002,-0.025551601
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002362798,0.011670382,0.002694555,-0.005044188,0.047463412,0.028615496,-0.006488298,-0.019015727,-0.013664545,0.018437856,0.042418362,-0.00229725,-0.008665727,0.035208734,-0.007971572,0.009177374,0.051393702,0.003678934,0.011032969,-0.000414628,0.016213654,0.020982755
-0.036175366,-0.005774294,-0.035741381,-0.02450585,-0.044165411,-0.028439579,-0.032907785,-0.012554277,-0.015848738,-0.03621128,-0.032008473,-0.00593698,-0.014659356,-0.034236287,-0.042851708,0.001497874,0.016149242,-0.001837775,-0.013432378,-0.043568058,0.005020876,-0.01759721
0.015933251,0.028543713,0.017847745,0.016250275,0.010294897,0.030659715,0.00715301,0.037147205,0.032585353,0.006210679,0.015342608,0.008610325,0.025919479,0.013515894,0.04256583,-0.004415268,0.005180694,0.002171554,0.026581585,0.041907825,-0.002077963,0.011003702
-0.016578563,-0.01954684,-0.005756466,-0.028867571,-0.018797546,-0.02050912,0.020103186,-0.014587226,-0.003409309,-0.016449821,-0.005617588,-0.007548915,-0.01877507,-0.019935288,-0.002934968,-0.001419285,0.001559205,0.002166848,-0.01043644,-0.004705107,0.002275639,0.014358576
0.000445087,0.006932437,0.029093996,-0.035287239,-0.015296665,0.007113763,-0.001230932,-0.009790625,-0.025795759,-0.006913355,-0.015869882,-0.013464493,-0.019999714,-0.019758608,-0.017793034,0.011887926,-0.013499646,-0.001666389,-0.005379507,-0.007120449,-0.01579385,-0.017812933
-0.016737356,-0.023326965,-0.005238892,-0.010259393,-0.02339288,-0.022732226,-0.001452689,-0.012442681,0.005049099,-0.04055082,-0.020160778,-0.032669507,-0.016684028,-0.010363653,-0.008501334,-0.006251076,0.010122561,-0.008710273,0.022574322,-0.036383213,-0.041896311,-0.025715345
-0.017666852,-0.012094412,-0.03004088,0.014354818,-0.013652936,-0.006565546,-0.017195456,-0.027707496,-0.010906838,-0.007520179,0.018398145,0.010773372,0.011475934,-0.071919583,0.003086422,0.009557883,-0.00745965,-0.013891465,-0.007284193,0.004783658,0.001557615,-0.009537403
0.036759869,0.005620749,0.017017008,0.005955612,0.008461972,-0.01163949,0.007901298,0.030371337,0,0.018695461,-0.005897982,0.014843946,0.001690781,0.021876849,0.024855451,0.00541296,0.005124849,0.015908273,0.00715365,0.010916338,0.014219643,0.028165797
-0.012890433,0.019383867,-0.006719825,0.038288056,0.023513207,-0.011958831,-0.004992433,0.002494308,-0.005454599,-0.007702902,0.015262991,0.024109522,0.001784294,-0.003805146,0.00442763,-0.005664789,0.018426664,0.001509941,-0.004212626,0.022572981,-0.00758633,0.011279977
0.003232616,-0.002883735,0.047463941,0.035457723,0.034030648,0.048043397,0.002454756,0.023813834,0.035124513,0.033388873,0.061703528,0.011821578,0.032377867,0.067200327,-0.011754723,-0.00620379,-0.029299846,-0.002181758,0.00044565,0.007232019,0.039833379,-0.005571045
0.022362282,-0.002979844,-0.016256027,-0.000322612,0.023356363,0.014830415,0.009405988,0.000581534,0.010380643,-0.017604409,-0.00054787,-0.010689673,0.021275925,-0.015370781,0.027028672,0.006763324,-0.077872412,-0.002186528,0.014983502,0.017342907,-0.007043184,-0.003719518
-0.00520783,0.002367073,0.013010892,-0.0092059,-0.015664914,-0.01326805,-0.017821813,-0.023475131,0.001629243,-0.017563666,0.014418095,0.006839561,0.004283247,-0.058769075,0.003572558,0.022265243,0.032233682,0.00771557,0.008535414,-0.005541772,0.003121588,-0.005873053
0.014066714,-0.013221876,-0.006396209,-0.039319715,0.027480548,0.032761845,0.024555549,-0.000866082,-0.005189382,-0.00795606,-0.000675448,0.004484145,0.000681803,0.041789297,0.007176481,-0.004688344,-0.035833236,0.003502631,0.005870659,-0.011717833,-0.005928176,0.005340562
0.010330313,-0.005070509,0.007720498,-0.030224584,0.024323413,0.006859082,0.016099203,0.000216591,-0.013347611,-0.011191453,0.003642008,0.009499496,0.013135811,0.001881951,0.009878841,0.005863834,0.008164685,-0.015267472,0.011135691,-0.034404342,0.003520953,0.014488664
-0.009939366,-0.008598351,-0.014664532,-0.020990276,-0.02139119,-0.023959304,-0.010762124,-0.03336028,-0.030743754,0.024829851,-0.00729733,-0.018487984,0.005500785,-0.022208733,0.000824572,0.00667132,-0.017618745,0.002195391,-0.015062664,0.00537393,-0.011141708,-0.00808213
-0.035969614,0.003233052,-0.037354471,-0.043015426,-0.056761037,-0.032101308,-0.020496585,-0.063553784,-0.021496673,-0.006484013,-0.052200285,-0.005469957,-0.017773646,-0.07068577,0.004112693,-0.016334823,-0.004675037,-0.024937244,0.006468723,-0.029810088,-0.027348202,-0.018517069
0.039243223,0.017773506,0.026475799,0.016828828,0.026116059,0.023698617,-0.000222692,0.02770847,-0.004310352,0.010900981,-0.00702663,0.007949856,0.000272356,-0.024397242,0.031179927,-0.00229228,0.020027825,0.023586805,-0.002287284,0.042040441,0.001749437,0.015761273
0.01727344,-0.018670528,-0.015957373,0.004527703,0.028841551,0.019103429,0.005552485,0.011881556,0.007441645,-0.002824611,0.022623146,0.012159792,0.004618737,0.082685614,-0.006185381,0.007574855,-0.00637777,0.01675081,0.000330709,-0.006373508,0.009527447,0.006066824
0.012893314,0.007510093,-0.013811759,0.017264225,0.014114718,0.024531894,0.002123989,0.02737263,-0.000312688,-0.00442949,0.010078473,0.016035061,0.002842129,0.031267516,0.013847241,0.00361565,-0.035108433,-0.009178204,0.004238639,-0.003501434,0.018921847,-0.005642361
-0.001281876,-0.008407921,-0.006566255,-0.034461048,-0.012086092,-0.005952399,-0.013349551,-0.047936972,-0.034266735,0.040029707,-0.012614043,-0.010894992,-0.006100197,-0.005158196,0.008778307,-0.020775376,-0.054717784,0.001675042,0.014083677,-0.038591259,-0.00024755,-0.013422065
0.002792799,0.006267929,-0.026841287,0.023733031,0.009412889,0.026995504,0.007897772,-0.003048068,0.017371017,-0.005560084,0.006186746,-0.001845904,0.004657586,0.003956994,0.025055251,-0.001284952,0.036422705,-0.016027336,0.027658796,0.031508317,-0.008056222,-0.012261243
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000104851,-0.006537434,0.017366338,-0.022880943,-0.000892658,0.009158897,-0.015091077,-0.007956898,-0.012942352,-0.011647602,0.025054948,0.021422863,-0.019359705,0.019132423,0.015965002,-0.048449212,0.163544152,0.003903934,0.017052436,-0.031419404,-0.002555818,0.026390346
0.015399647,0.001167333,0.011067517,0.015943911,0.042187438,0.01445043,-0.034659548,0.009833732,0.018967422,-0.011609261,0.002321296,0.053313099,-0.002671335,0.020425036,0.016391774,-0.010321835,-0.004047564,-0.004754636,-0.006180401,0.010744471,-0.001491068,0.005954601
-0.016049971,0.001524459,0.002780906,0.000437254,0.019080503,-0.004740843,0.007075062,-0.006112632,-0.016071734,0.018269321,-0.013179762,0.008638256,0.003223136,-0.010035332,-0.017017987,-0.005856924,-0.016691123,-0.000851426,0.000960707,-0.000659906,-0.010223973,-0.020729073
0.003163731,-0.00296137,-0.006420994,0.000473476,-0.018438585,-0.017416754,0.049231802,-0.016585311,0.005538152,-0.011008649,-0.005821222,0.007586313,-0.003776718,-0.037365305,0.004562365,0.00369059,-0.008828193,-0.008210789,0.010578572,-0.011864321,-0.010306329,-0.001256079
0.000271907,0.017814669,0.013799156,0.003271778,0.024718698,0.017258338,0.043925616,0.040929883,0.012473797,-0.02336864,0.011059001,-0.026045631,-0.004254342,0.012553905,0.008197276,0.000475215,0.004048378,0.013308506,0.000664878,0.004133064,0.01285779,-0.000610665
-0.004191384,-0.000883236,-0.002155117,-0.001489149,-0.008171863,-0.015486859,0.01063415,0.000747707,-0.002120892,-0.009052269,0.017443887,-0.016761925,0.003700453,-0.012121361,0.003457434,0.006098302,0.003748276,0.004228336,0.001991985,-0.007791496,-0.00521329,0.002046055
-0.00699672,0.008447037,0.005509945,-0.008285172,-0.00063138,0.003693893,0.010191224,-0.002821201,0.019016658,-0.003607833,0.002833054,-0.009624645,-0.007461165,-0.012883187,0.012799097,-0.002600551,0.003631451,-0.006264306,0.001704263,0.003792023,-0.005275409,0.000609417
0.000676518,0.017372104,0.011447131,0.009738028,0.016908868,0.004638153,-0.006143902,0.013515267,0.031241633,0.007651147,-0.012198579,0.001847182,0.0104117,0.008896701,-0.005858677,0.002275852,0.005818813,0.034388299,0.006553227,-0.000579026,0.00869646,0.01613913
0.002469632,0.002064517,0.003795365,-0.00199822,0.012752127,0.006996371,0.004487107,0.005728724,-0.009626043,-0.014906098,0.006524422,0.001843776,-0.006743675,0.021901507,0.002994655,-0.005090877,0.018937754,0.014983994,0.012282986,-0.008815755,0.009544481,0.001796819
0.007100423,0.000515464,0.002702183,0.022368597,0.009559719,0.011344064,0.005168398,0.016491287,0.017584666,-0.001275046,0.002030183,0.019574078,-0.004971321,0,0.002620594,-0.013232566,-0.002762571,0.011571971,-0.001230827,0.019363628,0.001923023,0.000809275
-0.00293489,0.000858517,0.011955998,0.003620877,-0.003650379,0.034188732,0.004813537,0.025214882,0.01862031,0.00236665,0.007274719,-0.001425269,0.003579984,0.011823463,-0.016817434,0.004589985,-0.000779923,0.000798658,0.004521065,0.007554167,0.000625039,0.003125387
